code_com;prix_m2
21498;745.5
21499;914
21500;1874.5
21501;1702.35714285714
21502;1040.33333333333
21503;1648.5
21504;2056
21505;1416.42857142857
21506;1782.5
21508;3138
21510;943
21512;3177
21514;680.25
21515;2302.20547945205
21516;2430
21517;2431
21518;933
21519;719.333333333333
21521;2549.5
21522;1972.5
21523;1364
21524;1300
21525;1240.58333333333
21527;2342.28571428571
21528;1089
21530;1005.66666666667
21531;1956.5
21532;2723.75
21533;1891
21534;2605.125
21535;2773.38461538462
21536;859.333333333333
21537;1086
21538;1579
21540;2833.86956521739
21541;1289
21542;2660.5
21543;948.333333333333
21545;1120.45454545455
21546;1481.88888888889
21547;1570
21548;1455
21549;1088
21550;1632.5
21553;1335.8
21554;982.458333333333
21555;2767.53846153846
21556;1743
21557;1172
21558;2452.72727272727
21559;1720.46153846154
21560;1456.4
21561;1918.75
21562;1101.2
21563;1742.33333333333
21564;1152.5
21565;2546
21566;1127
21567;2200
21568;1130.85714285714
21569;1354.8
21571;1211.5
21572;1397
21573;1654.25
21574;1040.85714285714
21575;1215
21576;1508.5
21577;1961.85714285714
21578;1826.75
21579;2233.66666666667
21580;1038
21582;3932.5
21584;1125.8
21585;2387.125
21586;2686
21587;1868
21588;714
21589;2683
21590;2307.6
21591;2664.83333333333
21592;1791.75
21593;849
21594;753.5
21595;2030
21596;2035.42857142857
21597;2933
21598;875.666666666667
21599;1654.23333333333
21601;3129
21602;664
21603;1734.59375
21604;707
21605;2841.11764705882
21606;2229.85714285714
21607;1235.48936170213
21608;1257.5
21609;2067.16666666667
21610;1850.5
21611;1735.33333333333
21613;1030
21614;1792.33333333333
21615;833
21616;2406
21617;2703.6496350365
21618;1800
21619;1683
21620;1542
21622;2397.5
21623;2779.5
21624;1391
21627;741
21629;1216.8
21630;1372.4
21631;526.5
21632;2485.1
21633;1458
21634;1072.5
21635;653
21636;1682.75
21637;1821.75
21638;1955
21639;1687.83333333333
21640;1144.5
21641;930.285714285714
21642;1205
21643;1611.6
21644;1447.33333333333
21645;1465.75
21648;1351.5
21649;2022
21650;1952
21651;1919
21652;1758.2
21655;1347
21656;2680
21657;2948.42857142857
21659;931.5
21661;2265.27777777778
21662;786
21663;1537.30769230769
21664;1701
21667;758
21669;1978.5
21670;1160.16666666667
21671;1512.66666666667
21672;910
21673;1154.66666666667
21676;1011
21677;1000
21678;1875.33333333333
21679;1477
21680;975.75
21681;1385.5
21682;1776.66666666667
21683;1926.4
21684;2158.66666666667
21685;550.666666666667
21686;1923
21688;2436.5
21690;652
21691;1570.5
21692;2312
21696;1471.33333333333
21698;2634.25
21699;1804.83333333333
21700;1290.33333333333
21701;1500.5
21702;1543.25
21703;1302.5
21704;811
21707;1262
21708;2519
21709;1867
21710;941.85
21712;2503.75
21713;1567
21714;2445.625
21715;821
21716;1954.6
21717;914.333333333333
22001;1191.77777777778
22002;2123.875
22003;2089.66666666667
22004;1859.52054794521
22005;1258.83333333333
22006;1153.5
22008;2137
22009;1591.33333333333
22011;1341.63636363636
22012;2054.7
22013;1264.14634146341
22014;2313.92307692308
22015;2076.5
22016;6849.83333333333
22018;2042.33333333333
22019;2080.14285714286
22020;1780.2
22021;2119.33333333333
22023;1101.85714285714
22024;1148.25
22025;1147.02985074627
22026;1775.33333333333
22027;725
22028;2140.28571428571
22029;1517.75
22030;1811.8
22031;1254.63636363636
22032;1533.65217391304
22033;1589.88888888889
22034;2043.375
22035;1967.90476190476
22036;1064.8
22037;1076.35714285714
22039;1351.16666666667
22040;1306.83333333333
22041;1647
22042;1689.14285714286
22043;1646.5
22044;2282.5
22046;1235.2380952381
22047;1378.64705882353
22048;2236.39285714286
22049;2363
22050;2964.84642857143
22052;1012.22222222222
22053;1251.35294117647
22054;3896.96739130435
22055;3353.25210084034
22056;2078.95454545455
22057;2191.2
22059;1757.70588235294
22060;991.666666666667
22061;1459.45714285714
22062;1573.5
22063;1829
22064;1566.18181818182
22065;1876.63333333333
22067;1769.6
22068;1177.75
22069;1731.25
22070;1747.65740740741
22071;1619.90909090909
22072;1315
22073;1435
22074;1249
22075;1384.25
22076;2145
22077;2383.875
22079;1889.59259259259
22081;2422.59523809524
22082;2271.75
22083;1128.5
22084;1816.28125
22085;2056.25
22086;2444.09090909091
22087;856.421052631579
22088;1212.57142857143
22090;2432.46666666667
22091;1528.33333333333
22092;706.666666666667
22093;2493.92227979275
22094;5788.55555555556
22095;1426.66666666667
22096;1395
22097;1463.75
22098;1976.28571428571
22099;1397
22101;1863.95238095238
22103;3086.5
22104;1428
22105;2146.2
22106;2542.69230769231
22107;1500.30769230769
22109;2124.72727272727
22110;2016
22111;4367
22112;1369.85714285714
22113;2156.05614035088
22114;2108.375
22115;1136.66666666667
22116;2026
22117;2540.125
22118;2586.11290322581
22119;2205.11764705882
22121;2673.76923076923
22122;1379.94736842105
22124;796.25
22126;1444
22127;2327.26086956522
22128;1426.25
22129;2180
22131;1303.33333333333
22132;1725.16666666667
22133;1167
22134;3397.97222222222
22135;1638.17073170732
22136;1670.94117647059
22137;1281.85365853659
22138;1102.90909090909
22139;973.4
22140;1714
22141;1088
22143;2721.13636363636
22144;2260.625
22145;1838.5
22146;1208.5
22147;1621.15625
22148;1547
22149;1167.81818181818
22150;2128.8
22152;1951.46666666667
22153;1444.625
22155;1269.84
22156;1671
22157;1464.33333333333
22158;1426.84090909091
22160;1921.28571428571
22161;1740.88235294118
22162;3412.72321428571
22163;1275.90909090909
22164;1676.26923076923
22165;1714.4
22166;3203.38235294118
22168;3979.58235294118
22169;953
22170;2072.15384615385
22171;1952.11290322581
22172;2178.98039215686
22174;1819.25
22175;1566.21052631579
22176;2000.10526315789
22177;2202.58333333333
22178;1845.57142857143
22179;3622.75
22180;2141.26923076923
22181;1322.45
22182;1907.40740740741
22183;1302.3
22184;1552.5
22185;1715.22580645161
22186;4409.98113207547
22187;2964.17616580311
22188;2030.4
22189;1798
22190;2572.90566037736
22193;1537.1
22194;2316.24324324324
22195;2725.92857142857
22196;2050.27777777778
22197;3161.82857142857
22198;3224.5652173913
22199;1817.11111111111
22200;2180.6
22201;4208.77777777778
22202;1106
22203;1643.63461538462
22204;1532.47058823529
22205;1665.375
22206;1576.38775510204
22207;1778.78125
22208;1602.2380952381
22209;3175.31746031746
22210;3556.95652173913
22211;2200.21538461538
22212;1704.33333333333
22213;2941.66037735849
22214;2358.96721311475
22215;2026.14179104478
22216;1588.125
22217;1348
22218;3257.5
22219;1265.28
22220;1053.59090909091
22221;2179.57142857143
22222;2522.18811881188
22223;1755.89655172414
22224;2433.58823529412
22225;1766.3
22226;1955.14285714286
22227;1524.2
22228;1825.0625
22229;926.416666666667
22231;1126.35294117647
22232;2130.9
22233;1693
22234;2112.46153846154
22235;1859.6
22236;1664.5
22237;2089.30769230769
22238;1975.71428571429
22239;1673.6
22240;1323.54166666667
22241;1200
22242;3268.33333333333
22243;1086.42857142857
22244;1141.36363636364
22245;1439.5
22246;2016.34782608696
22248;1591.33333333333
22249;1270.05882352941
22250;1642.35483870968
22251;2628.32584269663
22254;1568.15384615385
22255;1784.17647058824
22256;1730.70588235294
22257;1577.2
22258;1996.04255319149
22259;2406.05
22260;1377.15384615385
22261;962
22262;2065.94285714286
22263;1822.6
22264;1639.175
22265;2120.42857142857
22266;1243.03389830508
22267;1436.875
22268;2249
22269;1121
22271;1077.8
22272;2343.66666666667
22273;2495.61111111111
22274;1917.33333333333
22275;1565.26666666667
22276;1374
22277;1666.6
22278;1882.78714436249
22279;1379.14285714286
22280;2632.33333333333
22281;1626.82352941176
22282;4733.94594594595
22283;1655.91304347826
22284;1294.625
22286;1663
22287;1861.06666666667
22288;942
22289;1149.8
22291;1834.5
22293;1452.1
22294;1044.75
22295;1091.3
22296;1553.25
22299;2155.76470588235
22300;1175.5
22302;4344.34285714286
22304;2746.66666666667
22305;1413.75
22306;2120.75
22307;2010.5
22308;1179.33333333333
22309;2517.25
22310;1384.55555555556
22311;2570.61538461538
22312;1633.5
22313;1230.71428571429
22314;1527.5
22315;1778.875
22316;1164.15789473684
22317;1535
22318;2026.71428571429
22319;2437.5
22320;2586
22321;1166.81632653061
22322;1411.33333333333
22323;2130.27272727273
22324;2384.14285714286
22325;3939.6375
22326;1820.25
22327;2631.8125
22328;1298.81818181818
22330;1613.16666666667
22331;1131
22332;2336
22333;1346.71428571429
22335;1322.2
22337;1158.5
22338;1654.8
22339;2172.76744186047
22340;1921.3
22341;1745.75
22342;2665.8
22343;3439.84
22344;1441.16666666667
22345;1615
22346;1778.5
22347;1701.11764705882
22348;1600
22349;2799.58333333333
22350;2729
22351;1250
22352;1117.4
22353;3726.28947368421
22354;1718.06666666667
22356;1738.88888888889
22358;1897.3
22359;1956.66666666667
22360;2353.61320754717
22361;2232
22362;1941.66666666667
22363;3458.59090909091
22364;2379.78378378378
22365;1000
22366;1349.33333333333
22368;3541.25
22369;1990
22370;1659.625
22371;1543.88888888889
22372;2047.03571428571
22373;772
22375;2185.14285714286
22376;1218.92307692308
22377;2889.21428571429
22379;4126.76666666667
22380;2173.875
22381;1884.66666666667
22383;1210.5
22384;1109.13333333333
22385;2716.875
22386;1651.25
22387;1905.15384615385
22388;1861.4
22389;2211.6724137931
22390;2134.58333333333
22391;1553.8
23001;1307.33333333333
23002;1018.45454545455
23003;565
23004;806.714285714286
23006;1663
23007;1201.66666666667
23008;1111.58
23009;704.666666666667
23010;2429
23011;1165
23012;985
23013;803.8
23014;593
23015;888.52
23016;2650
23018;1560
23019;1069
23020;724.666666666667
23021;988.357142857143
23022;1227.11111111111
23023;1306
23024;1271.75
23025;1125
23026;1304.4
23027;1199.25
23028;875
23029;855.75
23030;1010.1875
23031;1005.4
23032;1063
23033;1480.66666666667
23035;845.333333333333
23036;968.083333333333
23038;946.833333333333
23039;800.8
23040;698.333333333333
23041;1004.9
23042;819.333333333333
23043;746.75
23044;1272
23045;1125.09090909091
23046;429
23047;1153
23048;797.5
23049;1336
23050;1291.25
23051;829
23052;894.444444444444
23053;1330
23054;1778.66666666667
23056;1245.1
23057;1019.28571428571
23058;821.75
23059;1190
23060;775.5
23061;869.75
23062;990.571428571429
23063;517
23064;1428.91666666667
23065;887
23066;711
23067;629.5
23068;876.909090909091
23069;688.333333333333
23070;1021.25
23071;1335.5
23072;793.785714285714
23073;1262
23074;666.5
23075;1212.75
23076;878.75
23077;1038.375
23078;1394
23079;1216.05
23081;3446
23082;1292.2
23083;601
23084;793
23086;948
23087;1119.23076923077
23088;636
23089;1060.42857142857
23090;1193.16666666667
23091;1267
23092;1479
23093;916.681818181818
23095;1408.57142857143
23096;1211.8734939759
23097;747.333333333333
23098;600
23099;879.428571428571
23100;667.166666666667
23101;996.375
23102;965.666666666667
23103;1091
23104;1246.5
23105;712.333333333333
23106;921.333333333333
23107;1442
23108;4823.5
23109;1240.2
23111;1146
23112;1449.5
23113;720.166666666667
23114;2405
23115;862.5
23116;1110.125
23117;817.5
23118;769
23119;1231
23120;544
23123;668.5
23124;997.25
23127;1287.25
23129;750
23130;1092.625
23131;1571.83333333333
23132;1011.33333333333
23133;898.25
23134;1223
23136;893
23137;1327
23138;1025
23139;1376.14285714286
23140;997.5
23141;964.777777777778
23142;739
23143;1075.33333333333
23144;780.2
23145;1163.5
23146;1445
23147;897.5
23148;832.2
23149;978.066666666667
23151;945.25
23152;719
23154;975
23155;838.6
23156;632.5
23158;1007.5
23159;681.25
23160;974
23162;665.666666666667
23164;749.75
23165;1079.70588235294
23166;568
23167;690.8
23168;1231.14285714286
23169;996.25
23170;1385.5
23171;749.75
23172;1075
23173;826.333333333333
23174;811.428571428571
23175;552
23176;1269.43548387097
23177;1164
23178;1005
23179;810
23180;1139.6
23181;861.5
23182;1483
23183;800
23185;1100.25
23186;905
23187;757
23188;1030.5
23189;1023.2
23190;1551.5
23191;846
23192;1087.23529411765
23193;1303.90625
23194;965
23195;1188.66666666667
23196;1097.66666666667
23197;998.5
23198;1459.66666666667
23199;782.285714285714
23200;1012.5
23201;1090.5
23202;971.25
23203;797.666666666667
23204;1031.33333333333
23205;500
23206;1197.33333333333
23207;1125.33333333333
23208;767.333333333333
23209;834.142857142857
23210;1029
23211;1135.25
23212;1479.5
23213;633
23214;982
23215;2017
23216;1300
23217;828
23218;874.75
23219;1121.4375
23220;906.333333333333
23221;1227.75
23222;637
23223;862.166666666667
23224;1270
23225;543
23227;713.5
23228;452
23229;742.8
23230;990
23232;926.333333333333
23233;1120.5
23234;905
23235;1103.77777777778
23236;724.25
23237;896
23238;801.333333333333
23239;983
23240;1032.66666666667
23241;1294
23242;765
23243;1017
23244;945.666666666667
23245;1223.11764705882
23246;2419.5
23247;1096.43333333333
23248;1633.14285714286
23249;638
23250;1184.8
23251;1333
23252;1031.75
23253;1759.8
23254;796.125
23255;674
23257;1047.53846153846
23258;1072.3
23260;645.25
23261;586
23263;1211
23266;736
24001;1299.09090909091
24002;1508.6
24004;1366
24005;2005.75
24006;1840.66666666667
24007;1560.5
24008;989.666666666667
24009;1140
24010;1758.64285714286
24011;1760.28571428571
24012;3206.42857142857
24014;1832.4
24015;1177
24016;1526.33333333333
24018;1936.42857142857
24019;2172.8
24020;2094.61538461538
24021;1816.125
24022;1969
24023;1657.83333333333
24024;3429
24025;1775.44444444444
24026;1888.4
24027;1793
24028;2181.02631578947
24029;2807.2
24030;1392
24031;2077.66666666667
24032;1081.5
24035;1826.80952380952
24037;1862.58045977011
24038;800
24040;2448.8
24042;1769.16666666667
24043;8259
24045;1425
24046;1333.8
24048;1444.25
24050;1752
24051;540
24052;1455
24053;1953.22115384615
24054;1809.75
24055;1790.25
24056;990
24057;1568
24058;1361.5
24059;1861.8
24060;2169
24062;1363
24063;1868.33333333333
24064;1599.86046511628
24066;2069
24067;1899.14545454545
24068;1834.13793103448
24069;1109.75
24070;1153.21428571429
24071;1845.14285714286
24073;1636.625
24074;1596
24075;1521.66666666667
24076;1956.25
24077;1984.5
24080;1718.25
24081;2118
24082;2195.82608695652
24083;1753.5
24084;2257
24085;1851
24086;2518.875
24087;2304.33333333333
24088;2217
24090;1726.66666666667
24091;2113.15
24094;1807.6
24095;919
24096;1259.5
24097;1374.75
24098;2149.69230769231
24100;1626.14285714286
24101;1045.16666666667
24102;1815.10416666667
24104;1213.66666666667
24105;2256
24106;2035.5
24107;1886.66666666667
24108;1909.44444444444
24109;761
24113;1893.66666666667
24114;1853
24115;1471.53333333333
24116;1180
24117;1842
24119;1612.5
24120;1991.85714285714
24122;2850
24123;1514
24124;2214.5
24126;2408.33333333333
24128;1260.66666666667
24129;1009.11111111111
24130;2594.83333333333
24131;2350.5
24132;1330.25
24133;1255.79310344828
24134;1126.2
24135;1550.25
24136;956.5
24137;1434
24138;1772.52100840336
24139;2176.5625
24140;2315.5
24141;1665.66666666667
24142;2057.4375
24143;1716.5
24144;1302
24145;1733
24146;2000
24147;1467.88888888889
24148;1921.33333333333
24150;2105
24151;1889
24152;2365.4375
24153;1460
24154;1490.2
24155;1659.75
24156;2330.07692307692
24157;1232.63636363636
24158;1028.5
24159;1340.57142857143
24160;1768.6
24161;820
24163;720.666666666667
24164;1288.7
24165;1477.33333333333
24167;1801.79104477612
24168;1580.125
24171;1157.75
24172;1709.0303030303
24175;890
24177;2071.5
24179;1987.57142857143
24180;1109.25
24182;1248.73684210526
24183;4887.66666666667
24184;1595
24186;1464.33333333333
24188;1492.55555555556
24189;1906
24190;2178
24191;1620
24192;3681
24193;2753.44444444444
24194;1641.46666666667
24195;785
24196;1488.3
24197;2090.45454545455
24199;1316.4
24200;1626.16666666667
24202;838
24205;2019.2
24207;1858
24208;1583.66666666667
24209;1881
24210;1238.07142857143
24211;1590.25
24212;2681.06666666667
24213;1581
24214;1437.25
24216;1847
24217;2222
24218;1711.83333333333
24220;1999.8
24221;1633
24222;1840.92857142857
24223;1823.08333333333
24224;2048.6
24225;1815.25925925926
24226;2094.66666666667
24227;1885.16666666667
24228;1706.11111111111
24229;1425.95652173913
24230;953
24231;3160
24234;1373.33333333333
24236;1426.4
24237;2073.3
24238;2418
24240;2749.16666666667
24241;1393.5
24242;1639.33333333333
24243;1759.38461538462
24245;2386.33333333333
24246;1700.83333333333
24247;1016.66666666667
24248;1742
24251;1815.83333333333
24252;2054.33333333333
24253;1590.36842105263
24254;2577
24255;3196.71428571429
24256;1944.22222222222
24257;1973
24259;1782.7619047619
24260;2282.66666666667
24261;2132.33333333333
24262;1547.83333333333
24263;1067.16666666667
24264;1810.625
24266;1883.73333333333
24267;2155
24268;2984.07692307692
24269;1512.07142857143
24271;1605.85714285714
24272;2176.83333333333
24273;2702.28571428571
24274;2123.4
24276;2496.66666666667
24277;1640.33333333333
24278;1510.75
24279;2566
24280;1823.7
24281;3279
24282;986.5
24284;1217
24285;2009.33333333333
24286;1596.33333333333
24287;6711.5
24288;3132
24289;1693.5625
24290;3192.5
24291;1793.81034482759
24292;2129.85714285714
24293;1472
24294;1693.25252525253
24295;1511.18181818182
24296;1505.47058823529
24297;1504.84615384615
24299;1341.25490196078
24300;4128.83333333333
24301;1654.66666666667
24302;2092
24303;1396.5
24304;1163.15789473684
24307;3516
24308;926.25
24309;1474.5
24311;1195.91489361702
24312;2073.17647058824
24313;1613.5
24316;1481
24317;920
24318;2376.5
24319;899.75
24320;1516.13333333333
24321;1617.28571428571
24322;1995.1717352415
24323;1278.4
24324;1727
24325;1760.375
24326;1352.5
24327;1743
24328;1165.65217391304
24329;1361.81818181818
24330;2287.14285714286
24331;1406.2
24334;1313.5
24335;1305
24336;1308.33333333333
24338;1730.16666666667
24339;2208
24340;1990.48888888889
24341;2300.28571428571
24345;1923.85714285714
24347;997.5
24348;1694.66666666667
24349;2044
24350;1976.27272727273
24351;1423.5
24352;1670.52173913043
24353;1128.125
24354;1405.41935483871
24355;2876.6
24356;1734.125
24357;2229
24360;1658
24361;1953.2
24362;1937.54545454545
24364;1245.5
24365;2097.5
24366;3282.25
24367;2652
24370;2028.76
24371;1384.33333333333
24372;1596.30263157895
24373;2204.33333333333
24374;1389.6
24375;1590.25
24376;1329.21052631579
24377;2246.33333333333
24378;1730
24379;2489.83333333333
24380;1420.44444444444
24381;1495.8
24382;1537.30769230769
24383;1603
24385;2643.8
24386;1556
24388;2012.8
24390;2157.5
24392;1825.83333333333
24394;788
24395;2532.83333333333
24396;2099.38235294118
24397;2988
24398;2003.125
24399;837
24401;1869.16666666667
24403;1717
24404;1480.5
24405;1683.5
24406;1643
24407;1057
24408;1102.33333333333
24409;1400
24410;1227.27272727273
24411;1774
24412;1954.2
24413;1539.5
24414;1563
24415;1768.5
24416;1862.25
24417;1699.42857142857
24418;1640.42857142857
24419;1563.5
24420;1338
24421;1438.25
24422;1088.5
24423;2707.5
24424;1369
24425;1639.18181818182
24426;1146
24428;2224.33333333333
24429;820.25
24432;2146.82352941176
24434;2188
24436;2016.58333333333
24437;2113.86666666667
24438;3136.66666666667
24441;1371.66666666667
24442;1556.44
24443;2779.71428571429
24444;1409.25
24445;2519.5
24448;1489.5
24449;1535.21052631579
24450;1828.5
24451;1153.33333333333
24452;1399
24453;1345
24454;1610.33333333333
24455;2073.25
24456;2500
24457;1286.5
24458;1101
24459;1821.71428571429
24460;1206.875
24461;1825.5
24462;1849.25
24463;1565
24464;2237
24465;543
24466;2184.4
24468;1084.33333333333
24470;2101
24471;2057
24472;2347.15384615385
24473;2129.125
24474;676
24476;647
24477;1011.33333333333
24478;2500
24479;1227.05
24481;1863.375
24482;1629.16666666667
24484;1542.63636363636
24485;1273.66666666667
24486;1677
24487;1824.5
24488;1961.5
24489;1129.33333333333
24490;1583.57142857143
24491;1360.11111111111
24492;1401
24493;1413.33333333333
24494;2215.28571428571
24496;1235.75
24498;1645.85714285714
24499;2349.30769230769
24501;1967.2
24504;1781.4
24505;1763
24507;1595
24508;1303.25
24509;1868.2
24510;3789.66666666667
24511;1354
24512;2396
24513;1616
24514;1014
24515;1354.57142857143
24516;2612.5625
24518;1412.33333333333
24519;1617.125
24520;2194.17733990148
24521;1765.5
24522;1587.25
24523;1945.57142857143
24524;1411.66666666667
24525;1791.5
24526;1342.9375
24527;1627.52380952381
24529;1367
24531;1419
24532;1401.33333333333
24533;1841
24534;1797.41176470588
24535;2576
24537;3194.66666666667
24538;1788.45
24540;1390.75
24541;2259
24542;1781.66666666667
24543;1853.54545454545
24544;2208.66666666667
24547;1590.06593406593
24548;1259.625
24549;2587.75
24550;1445.26315789474
24551;1226.31428571429
24552;2100.5
24553;1204.36363636364
24554;1633.26666666667
24555;1315.66666666667
24557;1885.49193548387
24558;1622.46666666667
24559;3301
24560;1480.66666666667
24562;1654
24563;1877.25
24564;1876
24565;1462
24566;2155
24567;1503.33333333333
24568;1628.8
24569;1178.66666666667
24571;1605.32142857143
24572;1979.33333333333
24573;1249.18181818182
24574;2291.5
24575;2909
24576;1899
24577;2891.16666666667
24580;1144
24581;1415.83333333333
24582;1094.72727272727
24584;1423.86666666667
24585;1143.85714285714
24586;2394.8
24587;2900.5
25002;2525
25003;1022
25004;1466.57142857143
25005;457
25008;1574.57142857143
25011;1611.2
25012;2821
25013;1147.66666666667
25014;1666.85714285714
25015;2133.2
25016;1588
25017;2321
25018;1246.1
25019;1313
25020;1327.44444444444
25021;1682.69230769231
25022;1631.6
25024;2370
25025;2109.4
25026;2400
25029;2048.66666666667
25030;1999
25031;1332.54605263158
25032;572
25033;1900.66666666667
25035;2661.75
25036;2385.26086956522
25038;2198.66666666667
25039;1462
25040;2007.5
25041;3092
25043;1755.15384615385
25047;1885.92592592593
25048;1538.77777777778
25050;3097
25051;1618.33333333333
25052;4499.5
25053;640
25054;1940
25055;2470.2
25056;2294.2533026996
25057;1221.32203389831
25058;1813.38461538462
25059;1037
25060;2082.5
25061;686.5
25062;2440.5
25063;1737
25066;1605
25067;1512.8
25070;1508
25071;1580.5
25073;1803.5
25074;2343.25
25075;2810
25078;1839.2
25079;2472.83333333333
25082;1898.33333333333
25083;773
25084;2365.42857142857
25085;2570.5
25086;3059
25087;1680.5
25089;2058.25
25091;2814
25092;928
25095;970.5
25097;1603.16666666667
25100;2481
25101;1909.33333333333
25103;1660.5
25105;1803.6
25106;1466.33333333333
25107;1318.66666666667
25109;884
25110;3405.625
25111;2137.5
25112;2440.05555555556
25114;1592.4
25116;2515
25119;1340.66666666667
25120;2094
25121;1866
25122;2213
25124;2322
25125;1206.5
25126;1600.25
25127;2310.38775510204
25130;1406
25133;2696.68181818182
25136;1938.25
25138;1149
25139;1712
25141;1600
25142;3798.88888888889
25143;818
25147;2410.82352941176
25148;3547
25149;1474.25
25150;1744
25151;1458
25153;2868
25154;2061.6
25156;1124.75
25157;3167.20833333333
25159;1419.77777777778
25160;2422.2
25162;1509.5
25163;1654
25164;696
25170;1905.29411764706
25172;2052.33333333333
25173;1934
25174;1408
25176;3507
25177;1272.66666666667
25179;2913
25180;2667
25181;1403
25182;900
25183;1764
25184;1297.5
25186;2527.5
25187;1320.25
25188;2152.8
25189;1224
25190;1664.63157894737
25191;1616.25
25193;1826.6875
25195;2448.75
25196;1456.07142857143
25197;1768
25198;1526.4
25199;1480.8
25200;2716.83333333333
25201;3089.55555555556
25204;3086.40625
25207;1461.66666666667
25209;2099
25210;2090
25211;1986.66666666667
25212;2490.45
25213;2321.16666666667
25214;1730.2
25215;745
25216;1682
25217;1972.71428571429
25218;688
25219;2632.16666666667
25220;1995
25222;2005.66666666667
25224;1744.1
25226;683.5
25227;2163.85714285714
25228;1814.03225806452
25229;2651.5
25230;1750.21428571429
25232;1075
25233;867
25234;2654
25235;2120.66666666667
25236;2033.33333333333
25237;1708.91666666667
25238;2460.5
25239;2018
25240;3149.91428571429
25242;5200
25243;2026.5
25244;2041.33333333333
25245;2440.26666666667
25246;973
25248;2308.5
25249;2359
25254;2979
25255;1623.75
25256;2197.15384615385
25257;2307
25258;2548.57142857143
25259;2443.82857142857
25263;5000
25264;680
25265;2308.92307692308
25266;968
25267;2451.25
25268;1206
25269;1507.5
25270;1246
25271;2346.94736842105
25273;1953
25274;1304.33333333333
25275;1098
25276;1636.5
25278;1720
25279;542
25280;4164
25281;1208
25282;1984.5
25283;1318
25284;1399.01515151515
25285;2808.33333333333
25286;3265
25287;2190.5
25288;2012.6
25289;2060
25293;3221.92857142857
25295;4724.83333333333
25296;2445.41666666667
25299;1450
25300;1311
25301;1937.57142857143
25303;2574
25304;1356.26829268293
25305;2040.75
25307;3362.09375
25308;4878
25309;3251.28571428571
25310;1796.66666666667
25311;1486.75
25312;2044.75
25313;1127
25315;1194.08571428571
25316;1647
25317;1361
25318;3548.36111111111
25320;3289.33333333333
25321;2839.07792207792
25322;2416.66666666667
25323;1167.5
25324;1208
25325;691
25326;969
25327;1000
25328;2693.3
25329;1765
25330;1857.5
25331;792
25332;2020
25334;2356.5
25335;664
25336;1451.75
25338;1635
25339;4441
25340;1329.5
25341;2192
25342;1889.5
25343;829
25345;1181
25346;1282
25347;2401.375
25348;3403.5
25349;1063
25350;1510.375
25351;860
25356;2155.16923076923
25357;2628.77777777778
25360;3094
25361;3610.25
25362;3300
25364;2219.85714285714
25365;1067
25367;1325.36585365854
25368;2176.4
25370;1643.44444444444
25371;2570
25372;666.5
25374;1383.33333333333
25375;1648.25
25376;408
25377;656
25378;1445.75
25380;3749.61538461538
25381;2946.84
25382;2193.5
25383;2840
25386;2200
25387;2273.88888888889
25388;1215.31125827815
25389;2222
25390;3007
25391;2522
25392;2579
25393;1500
25394;1509.5
25395;2962.5
25397;2406.14285714286
25400;1843.33333333333
25403;3305.28
25404;2023.5
25405;3483.125
25406;2042.25
25410;2243.92857142857
25411;2974.89763779528
25413;2520.47368421053
25414;2118.5
25415;1357
25416;1674.6
25417;2366.5
25418;1965.1
25419;616
25420;1704.33333333333
25421;2401
25422;2534
25424;2103
25425;3071
25426;1402
25427;942
25428;1762.61111111111
25429;1544
25431;1720.66666666667
25432;2295.61538461538
25433;2729
25434;1852.78181818182
25435;1734.66666666667
25436;511
25437;1805.4
25438;2191.25
25439;1738.66666666667
25440;1781
25441;1200
25442;2938.4
25444;2277
25447;2331
25448;2777.81818181818
25452;1709.14285714286
25453;1911.30769230769
25454;2860.86666666667
25456;1891.5
25457;1544
25459;1197
25460;2446
25461;1328
25462;2785.37184115523
25463;1378.60606060606
25465;1752
25466;2243.33333333333
25467;2368.68181818182
25468;2106.5
25469;1838.66666666667
25470;545
25472;1181
25473;2434
25475;1614
25477;2827
25479;1090.66666666667
25481;1736
25482;1342
25483;5160
25485;2324
25486;2712.5
25488;1869.5
25489;1883.2
25490;1596.5
25493;2775.75
25494;3084.33333333333
25495;2037.08
25496;2450
25497;1904.33333333333
25502;2198.2
25503;1145
25504;2466
25505;1244.27272727273
25508;1348.11111111111
25510;2348.33333333333
25511;1412
25512;2132.72727272727
25513;5085
25514;4382
25515;2768
25517;1562
25518;833
25519;1349.18181818182
25520;1032
25521;2525
25523;1677.6
25524;1524.5
25525;3790
25526;1282.16
25527;2349.86363636364
25528;1346
25529;1948.2
25532;2493
25533;1780
25534;2002
25535;1378
25537;1008
25538;746
25539;1568.79710144928
25540;822.5
25541;2522.4
25542;2857.69565217391
25544;1316
25545;1820.5
25547;1185.66666666667
25548;1576
25551;1898.5
25552;1178
25553;1113
25554;1774
25555;1604.6
25557;3251.5
25558;2559.5
25559;1681.33333333333
25560;2294.84615384615
25561;2765.33333333333
25562;2042.33333333333
25563;1365
25564;2260.28571428571
25565;2847
25566;1832
25569;1725.33333333333
25570;1000
25571;1883.88888888889
25574;563
25575;1666.5
25578;2435.21052631579
25579;2081.33333333333
25580;1272.13223140496
25582;1569
25583;2233
25584;2545.66666666667
25586;1987
25588;2629
25591;2260.5
25592;2633.83333333333
25595;963
25596;1722
25597;2260
25598;2052.66666666667
25599;2159
